gene_set,analysis,covariate,direction,go_id,go_name,go_aspect,genes_in_set,genes_in_term,overlap,fold_enrichment,p_value,example_genes,fdr
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0044877,protein-containing complex binding,molecular_function,108,235,2,0.830575256107171,0.6982847688945513,AT2G26300;AT4G35050,0.857616384292396
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0032553,ribonucleotide binding,molecular_function,108,116,1,0.8413154533844188,0.6992110492427183,AT1G21650,0.857616384292396
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006644,phospholipid metabolic process,biological_process,108,117,1,0.8341247230136118,0.702327435148492,AT5G43300,0.8599168066394081
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006812,monoatomic cation transport,biological_process,108,118,1,0.8270558694287506,0.7054118289894173,AT2G38170,0.8621700132092878
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0003824,catalytic activity,molecular_function,108,4324,42,0.94793915099188,0.7080016013087191,AT1G08650;AT1G09480;AT1G17170;AT1G20930;AT1G28130;AT1G31480;AT1G59670;AT1G61400,0.8628575349948208
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0046873,metal ion transmembrane transporter activity,molecular_function,108,119,1,0.8201058201058201,0.7084645561501486,AT2G38170,0.8628575349948208
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0046527,glucosyltransferase activity,molecular_function,108,120,1,0.8132716049382716,0.7114859387368281,AT2G36800,0.8635021988522275
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0097367,carbohydrate derivative binding,molecular_function,108,120,1,0.8132716049382716,0.7114859387368281,AT1G21650,0.8635021988522275
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031966,mitochondrial membrane,cellular_component,108,122,1,0.7999392835458409,0.7174359424160379,AT1G19140,0.8692012379271229
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0003924,GTPase activity,molecular_function,108,124,1,0.787037037037037,0.7232643525412927,AT2G26300,0.8732094012388778
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006605,protein targeting,biological_process,108,124,1,0.787037037037037,0.7232643525412927,AT3G56930,0.8732094012388778
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0044085,cellular component biogenesis,biological_process,108,587,5,0.8312827307716575,0.7259761965629241,AT2G42650;AT3G13580;AT3G49830;AT5G05680;AT5G48120,0.8749591377706198
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0033036,macromolecule localization,biological_process,108,478,4,0.8166744150007749,0.7281947056995265,AT1G02010;AT3G52190;AT3G56930;AT5G05680,0.8761092552947428
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0005740,mitochondrial envelope,cellular_component,108,127,1,0.768445610965296,0.7317843521674289,AT1G19140,0.876700597027586
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006811,monoatomic ion transport,biological_process,108,127,1,0.768445610965296,0.7317843521674289,AT2G38170,0.876700597027586
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0005215,transporter activity,molecular_function,108,701,6,0.8353146298938025,0.7324814511962081,AT1G14040;AT1G26730;AT1G54730;AT2G38170;AT3G26590;AT5G50200,0.876700597027586
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0000151,ubiquitin ligase complex,cellular_component,108,128,1,0.7624421296296295,0.7345661912115001,AT4G38480,0.8776799491544304
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0009117,nucleotide metabolic process,biological_process,108,129,1,0.7565317255239735,0.7373194423975509,AT5G22500,0.8781868414917227
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0005515,protein binding,molecular_function,108,705,6,0.8305752561071709,0.7375248798675074,AT1G02010;AT1G08650;AT1G20930;AT2G26300;AT4G35050;AT5G65180,0.8781868414917227
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,108,130,1,0.7507122507122507,0.7400443967939647,AT1G09480,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0070887,cellular response to chemical stimulus,biological_process,108,131,1,0.7449816228442182,0.7427413425332781,AT5G05440,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0044391,ribosomal subunit,cellular_component,108,257,2,0.759475428736129,0.744380835449129,AT2G42650;AT3G13580,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",molecular_function,108,132,1,0.739337822671156,0.7454105648415118,AT1G09480,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031984,organelle subcompartment,cellular_component,108,258,2,0.7565317255239735,0.7463271296556949,AT1G14040;AT1G26730,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0048518,positive regulation of biological process,biological_process,108,258,2,0.7565317255239735,0.7463271296556949,AT1G75520;AT3G09890,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0045893,positive regulation of DNA-templated transcription,biological_process,108,133,1,0.7337788916736284,0.748052346067215,AT1G75520,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:1902680,positive regulation of RNA biosynthetic process,biological_process,108,133,1,0.7337788916736284,0.748052346067215,AT1G75520,0.8786445352958984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006753,nucleoside phosphate metabolic process,biological_process,108,134,1,0.7283029297954671,0.7506669657102187,AT5G22500,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:1901576,obsolete organic substance biosynthetic process,biological_process,108,1044,9,0.8413154533844189,0.7549092045187844,AT1G19140;AT1G27720;AT1G67500;AT3G28956;AT3G44970;AT3G53270;AT3G56930;AT3G63250,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",molecular_function,108,136,1,0.7175925925925926,0.7558158241744131,AT3G09260,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006399,tRNA metabolic process,biological_process,108,136,1,0.7175925925925926,0.7558158241744131,AT3G11220,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0019899,enzyme binding,molecular_function,108,136,1,0.7175925925925926,0.7558158241744131,AT5G65180,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031981,nuclear lumen,cellular_component,108,382,3,0.766433973240256,0.7559378531883874,AT1G27720;AT3G11220;AT3G49830,0.8789680071469002
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0005840,ribosome,cellular_component,108,268,2,0.7283029297954671,0.765107134270921,AT2G42650;AT3G13580,0.8866542542637931
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:1901135,carbohydrate derivative metabolic process,biological_process,108,268,2,0.7283029297954671,0.765107134270921,AT3G09260;AT5G22500,0.8866542542637931
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0032993,protein-DNA complex,cellular_component,108,141,1,0.6921460467559758,0.7682316716751477,AT3G49830,0.8878679223472642
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016071,mRNA metabolic process,biological_process,108,270,2,0.7229080932784636,0.7687168158850772,AT3G12770;AT5G65180,0.8878679223472642
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0017076,purine nucleotide binding,molecular_function,108,142,1,0.6872717788210746,0.770638728070867,AT1G21650,0.8886067197223141
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006629,lipid metabolic process,biological_process,108,394,3,0.7430908065425831,0.7743501258379644,AT3G44970;AT5G22500;AT5G43300,0.889364050764777
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0003690,double-stranded DNA binding,molecular_function,108,395,3,0.7412095639943741,0.7758326504608828,AT1G05710;AT1G35460;AT2G37060,0.889364050764777
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0009891,positive regulation of biosynthetic process,biological_process,108,145,1,0.6730523627075351,0.7777122868159522,AT1G75520,0.889364050764777
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0010557,positive regulation of macromolecule biosynthetic process,biological_process,108,145,1,0.6730523627075351,0.7777122868159522,AT1G75520,0.889364050764777
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031328,obsolete positive regulation of cellular biosynthetic process,biological_process,108,145,1,0.6730523627075351,0.7777122868159522,AT1G75520,0.889364050764777
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0044249,obsolete cellular biosynthetic process,biological_process,108,851,7,0.8027592810201506,0.7792679793779298,AT1G19140;AT1G27720;AT1G67500;AT3G28956;AT3G53270;AT3G63250;AT5G22500,0.8896749748087404
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:1901564,obsolete organonitrogen compound metabolic process,biological_process,108,2029,18,0.8657795301462132,0.787729118027033,AT1G08650;AT1G20930;AT1G61400;AT2G19470;AT3G09260;AT3G09890;AT3G49830;AT3G56930,0.8974944781637193
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0009058,biosynthetic process,biological_process,108,1079,9,0.8140253320976212,0.788707268689329,AT1G19140;AT1G27720;AT1G67500;AT3G28956;AT3G44970;AT3G53270;AT3G56930;AT3G63250,0.8974944781637193
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016798,"hydrolase activity, acting on glycosyl bonds",molecular_function,108,154,1,0.6337181337181337,0.7976618036790531,AT3G09260,0.9037058242619184
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0046872,metal ion binding,molecular_function,108,155,1,0.6296296296296297,0.7997658403825638,AT3G22930,0.9037058242619184
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0072594,establishment of protein localization to organelle,biological_process,108,155,1,0.6296296296296297,0.7997658403825638,AT5G05680,0.9037058242619184
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:1901605,obsolete alpha-amino acid metabolic process,biological_process,108,155,1,0.6296296296296297,0.7997658403825638,AT3G63250,0.9037058242619184
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0019637,organophosphate metabolic process,biological_process,108,289,2,0.6753812636165577,0.8006859683936767,AT5G22500;AT5G43300,0.9037058242619184
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016053,obsolete organic acid biosynthetic process,biological_process,108,157,1,0.6216088700165132,0.8039090993810789,AT3G63250,0.9043977368037136
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0046394,carboxylic acid biosynthetic process,biological_process,108,157,1,0.6216088700165132,0.8039090993810789,AT3G63250,0.9043977368037136
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0044271,obsolete cellular nitrogen compound biosynthetic process,biological_process,108,536,4,0.7283029297954671,0.8062112776169684,AT1G27720;AT1G67500;AT3G28956;AT3G53270,0.9046290393509868
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0032991,protein-containing complex,cellular_component,108,1952,17,0.849935488767456,0.8067254636636505,AT1G17720;AT1G20930;AT1G27720;AT1G67500;AT2G26300;AT2G37060;AT2G42650;AT3G11220,0.9046290393509868
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031982,vesicle,cellular_component,108,295,2,0.6616446955430006,0.8099450029134245,AT1G02010;AT5G17340,0.9067720307253686
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0043169,cation binding,molecular_function,108,162,1,0.6024234110653863,0.8138993345289182,AT3G22930,0.9097294174653876
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0051246,regulation of protein metabolic process,biological_process,108,163,1,0.5987275619177459,0.8158360151871256,AT3G09890,0.910425698107372
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006810,transport,biological_process,108,1115,9,0.7877428998505231,0.8198756517835661,AT1G02010;AT1G14040;AT1G26730;AT1G54730;AT2G19470;AT2G38170;AT3G52190;AT3G56930,0.9134627438681856
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0043933,protein-containing complex organization,biological_process,108,304,2,0.6420565302144249,0.8231227948688281,AT3G49830;AT4G35050,0.9156085021574604
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0055086,nucleobase-containing small molecule metabolic process,biological_process,108,171,1,0.5707169157461555,0.8306274329068857,AT5G22500,0.9224756586610124
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0022890,obsolete inorganic cation transmembrane transporter activity,molecular_function,108,172,1,0.5673987941429801,0.8323915603295936,AT2G38170,0.9229557620934534
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0065008,regulation of biological quality,biological_process,108,173,1,0.5641190323271248,0.8341374815761601,AT3G44970,0.9234141768886246
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0051234,establishment of localization,biological_process,108,1138,9,0.7718219097832454,0.8379229904894769,AT1G02010;AT1G14040;AT1G26730;AT1G54730;AT2G19470;AT2G38170;AT3G52190;AT3G56930,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0048523,negative regulation of cellular process,biological_process,108,177,1,0.5513705796191671,0.8409427997029234,AT3G02860,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0008380,RNA splicing,biological_process,108,178,1,0.5482729920932168,0.8426004449438851,AT3G14580,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0051254,positive regulation of RNA metabolic process,biological_process,108,179,1,0.5452100144837575,0.844240973022061,AT1G75520,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031974,membrane-enclosed lumen,cellular_component,108,450,3,0.6506172839506172,0.8458939380611,AT1G27720;AT3G11220;AT3G49830,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0043233,organelle lumen,cellular_component,108,450,3,0.6506172839506172,0.8458939380611,AT1G27720;AT3G11220;AT3G49830,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0070013,intracellular organelle lumen,cellular_component,108,450,3,0.6506172839506172,0.8458939380611,AT1G27720;AT3G11220;AT3G49830,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0051641,cellular localization,biological_process,108,575,4,0.6789049919484701,0.8478157593162673,AT1G02010;AT3G52190;AT3G56930;AT5G05680,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0006397,mRNA processing,biological_process,108,183,1,0.5332928556972273,0.8506353895924658,AT5G65180,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0016758,hexosyltransferase activity,molecular_function,108,184,1,0.5303945249597424,0.8521929234269752,AT2G36800,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0031090,organelle membrane,cellular_component,108,580,4,0.6730523627075351,0.8525716693502607,AT1G19140;AT2G38170;AT3G26590;AT5G24690,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0046907,intracellular transport,biological_process,108,457,3,0.6406515925115487,0.8533090754147981,AT1G02010;AT3G56930;AT5G05680,0.9248307644379984
within_lunar|leaf_rate_per_day|down,within_lunar,leaf_rate_per_day,down,GO:0033365,protein localization to organelle,biological_process,108,186,1,0.5246913580246914,0.8552598776961557,AT5G05680,0.9248307644379984
