generic,mission,sample_type,sample_subtype,original_weight_g,pristinity_pct,station,landmark,generic_description,has_pds_photos,n_pds_photos,n_pds_jpegs,has_compendium,compendium_url,has_thin_section,has_3d_scan,has_display,is_osd476_regolith
65500,Apollo 16,Soil,Unsieved,413.0,91.921,5,,"Fines, Unsieved",False,0,0,False,,True,False,False,False
65501,Apollo 16,Soil,<1 mm,150.0,88.509,,,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/65501.pdf,True,False,False,False
65502,Apollo 16,Soil,1-2 mm,9.5,64.968,,,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
65503,Apollo 16,Soil,2-4mm,23.24,92.281,,,,True,7,7,False,,True,False,False,False
65504,Apollo 16,Soil,4-10mm,22.48,98.13,,,,True,5,5,False,,False,False,False,False
65510,Apollo 16,Soil,Unsieved,171.3,90.49,5,,"Fines, Unsieved",False,0,0,False,,False,False,False,False
65511,Apollo 16,Soil,<1 mm,190.2,95.857,,,"Fines, < 1mm",False,0,0,False,,False,False,False,False
65512,Apollo 16,Soil,1-2 mm,16.05,95.963,,,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
65513,Apollo 16,Soil,2-4mm,20.21,80.282,,,,True,8,8,False,,False,False,False,False
65514,Apollo 16,Soil,4-10 mm,13.98,100.0,,,"Fines, 4-10mm",False,0,0,False,,False,False,False,False
65515,Apollo 16,Breccia,Regolith,50.25,100.0,5,,Reg Clod,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/65515.pdf,False,False,False,False
65516,Apollo 16,Breccia,Regolith,10.49,100.0,5,,Reg Clod,True,4,4,False,,False,False,False,False
65517,Apollo 16,Breccia,Regolith,11.85,100.0,5,,Reg Clod,True,4,4,False,,False,False,False,False
65518,Apollo 16,Breccia,Regolith,9.477,100.0,5,,Reg Clod,True,4,4,False,,False,False,False,False
65519,Apollo 16,Breccia,Regolith,10.58,99.99,5,,Reg Clod,True,4,4,False,,False,False,False,False
65525,Apollo 16,Breccia,Regolith,7.483,100.0,5,,Reg Clod,True,4,4,False,,False,False,False,False
65526,Apollo 16,Breccia,Regolith,3.545,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65527,Apollo 16,Breccia,Regolith,2.89,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65528,Apollo 16,Breccia,Regolith,3.082,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65529,Apollo 16,Breccia,Regolith,2.555,87.671,5,,Fragmental polymict,True,5,5,False,,True,False,False,False
65535,Apollo 16,Breccia,Regolith,2.658,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65536,Apollo 16,Breccia,Regolith,1.575,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65537,Apollo 16,Breccia,Regolith,2.426,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65538,Apollo 16,Breccia,Regolith,2.342,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65539,Apollo 16,Breccia,Regolith,2.18,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65545,Apollo 16,Breccia,Regolith,1.797,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65546,Apollo 16,Breccia,Regolith,1.346,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65547,Apollo 16,Breccia,Regolith,1.587,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65548,Apollo 16,Breccia,Regolith,3.023,100.0,5,,Fragmental polymict breccia (regolith clod),True,4,4,False,,False,False,False,False
65549,Apollo 16,Breccia,Regolith,2.094,100.0,5,,Fragmental polymict breccia (regolith clod),True,2,2,False,,False,False,False,False
65555,Apollo 16,Breccia,Regolith,2.202,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65556,Apollo 16,Breccia,Regolith,1.17,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65557,Apollo 16,Breccia,Regolith,1.114,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65558,Apollo 16,Breccia,Regolith,1.695,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65559,Apollo 16,Breccia,Regolith,1.533,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65565,Apollo 16,Breccia,Regolith,0.852,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65566,Apollo 16,Breccia,Regolith,1.998,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65567,Apollo 16,Breccia,Regolith,1.289,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65568,Apollo 16,Breccia,Regolith,0.808,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65569,Apollo 16,Breccia,Regolith,0.873,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65575,Apollo 16,Breccia,Regolith,0.907,65.05,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,True,False,False,False
65576,Apollo 16,Breccia,Regolith,0.906,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65577,Apollo 16,Breccia,Regolith,0.706,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65578,Apollo 16,Breccia,Regolith,0.32,100.0,5,,Fragmental polymict breccia (regolith clod),True,6,6,False,,False,False,False,False
65579,Apollo 16,Breccia,Regolith,0.612,100.0,5,,Fragmental polymict breccia (regolith clod),True,2,2,False,,False,False,False,False
65585,Apollo 16,Breccia,Impact Melt,9.294,97.052,5,,Cindery glass,True,7,7,False,,True,False,False,False
65586,Apollo 16,Breccia,Regolith,6.763,93.18,5,,polymict,True,6,6,False,,True,False,False,False
65587,Apollo 16,Breccia,Regolith,2.141,97.66,5,,polymict,True,3,3,False,,True,False,False,False
65588,Apollo 16,Breccia,Regolith,9.629,100.0,5,,polymict,True,2,2,False,,False,False,False,False
65700,Apollo 16,Soil,Unsieved,92.3,96.85,5,,"Fines, Unsieved",False,0,0,False,,False,False,False,False
65701,Apollo 16,Soil,<1 mm,171.3,81.281,,,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/65701.pdf,True,False,False,False
65702,Apollo 16,Soil,1-2 mm,4.89,89.775,,,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
65703,Apollo 16,Soil,2-4mm,1.58,70.38,,,,True,7,7,False,,False,False,False,False
65704,Apollo 16,Soil,4-10mm,1.39,93.81,,,,True,5,5,False,,False,False,False,False
65710,Apollo 16,Residue,,91.23,89.39,,,,False,0,0,False,,False,False,False,False
65715,Apollo 16,Breccia,Regolith,31.36,94.624,5,,ancient,True,7,7,True,https://curator.jsc.nasa.gov/lunar/lsc/65715.pdf,True,False,False,False
65716,Apollo 16,Breccia,Fragmental,14.28,97.2,5,,polymict,True,4,4,False,,True,False,False,False
65717,Apollo 16,Breccia,Fragmental,7.415,93.9,5,,polymict,True,4,4,False,,True,False,False,False
65718,Apollo 16,Breccia,Fragmental,10.61,96.04,5,,polymict,True,4,4,False,,True,False,False,False
65719,Apollo 16,Breccia,Fragmental,7.04,97.02,5,,polymict,True,4,4,False,,True,False,False,False
65725,Apollo 16,Breccia,Fragmental,6.67,96.94,5,,polymict,True,6,6,False,,True,False,False,False
65726,Apollo 16,Breccia,Fragmental,5.19,96.92,5,,polymict,True,4,4,False,,True,False,False,False
65727,Apollo 16,Breccia,Fragmental,4.3,95.84,5,,polymict,True,4,4,False,,True,False,False,False
65728,Apollo 16,Breccia,Fragmental,4.22,95.972,5,,polymict,True,5,5,False,,True,False,False,False
65729,Apollo 16,Breccia,Fragmental,3.81,98.58,5,,polymict,True,4,4,False,,True,False,False,False
65735,Apollo 16,Breccia,Fragmental,4.26,96.95,5,,polymict,True,5,5,False,,True,False,False,False
65736,Apollo 16,Breccia,Fragmental,2.74,97.08,5,,polymict,True,4,4,False,,True,False,False,False
65737,Apollo 16,Breccia,Fragmental,0.85,97.06,5,,polymict,True,4,4,False,,True,False,False,False
65738,Apollo 16,Breccia,Fragmental,1.17,94.02,5,,polymict,True,4,4,False,,True,False,False,False
65739,Apollo 16,Breccia,Fragmental,0.95,96.84,5,,Fragmental polymict breccia,True,2,2,False,,True,False,False,False
65745,Apollo 16,Breccia,Regolith,7.76,90.348,5,,polymict,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/65745.pdf,True,False,False,False
65746,Apollo 16,Breccia,Regolith,4.19,82.22,5,,polymict,True,4,4,False,,True,False,False,False
65747,Apollo 16,Breccia,Regolith,0.82,54.512,5,,polymict,True,4,4,False,,True,False,False,False
65748,Apollo 16,Breccia,Regolith,0.97,60.412,5,,polymict,True,4,4,False,,True,False,False,False
65749,Apollo 16,Breccia,Regolith,0.95,62.632,5,,polymict,True,4,4,False,,True,False,False,False
65755,Apollo 16,Breccia,Regolith,1.42,61.549,5,,friable,True,4,4,False,,True,False,False,False
65756,Apollo 16,Breccia,Regolith,0.77,100.0,5,,polymict,True,4,4,False,,False,False,False,False
65757,Apollo 16,Breccia,Impact Melt,26.2,97.26,5,,Glassy impact melt,True,8,8,True,https://curator.jsc.nasa.gov/lunar/lsc/65757.pdf,True,False,False,False
65758,Apollo 16,Breccia,fragmental,5.95,95.01,5,,Dilithologic or crystalline polymict breccia,True,4,4,False,,True,False,False,False
65759,Apollo 16,Breccia,unstudied,3.11,98.39,5,,Cataclastic anorthosite (G),True,5,5,False,,True,False,False,False
65765,Apollo 16,Breccia,fragmental,1.12,90.18,5,,Dilithologic breccia or melt-coated anorthosite (G?),True,4,4,False,,True,False,False,False
65766,Apollo 16,Breccia,unstudied,1.01,95.05,5,,Cataclastic anorthosite,True,3,3,False,,True,False,False,False
65767,Apollo 16,Breccia,unstudied,17.51,97.83,5,,Glass,True,5,5,False,,True,False,False,False
65768,Apollo 16,Breccia,Fragmental,3.25,92.615,5,,polymict,True,5,5,False,,True,False,False,False
65769,Apollo 16,Breccia,Fragmental,2.74,100.0,5,,polymict,True,5,5,False,,False,False,False,False
65775,Apollo 16,Breccia,Fragmental,3.5,100.0,5,,polymict,True,5,5,False,,False,False,False,False
65776,Apollo 16,Breccia,Impact Melt,2.33,95.71,5,,Glassy,True,3,3,False,,True,False,False,False
65777,Apollo 16,Breccia,Impact Melt,16.53,90.805,5,,Poikilitic,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/65777.pdf,True,False,False,False
65778,Apollo 16,Breccia,Impact Melt,12.22,97.422,5,,Poikilitic,True,4,4,False,,False,False,False,False
65779,Apollo 16,Breccia,Impact Melt,12.71,94.091,5,,Basaltic,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/65779.pdf,True,False,False,False
65785,Apollo 16,Breccia,Impact Melt,5.16,61.143,5,,Basaltic,True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/65785.pdf,True,False,False,False
65786,Apollo 16,Breccia,fragmental,83.02,99.23,5,,Glassy,True,12,12,True,https://curator.jsc.nasa.gov/lunar/lsc/65786.pdf,True,False,False,False
65787,Apollo 16,Breccia,fragmental,8.28,98.88,5,,"Crystalline, polymict",True,5,5,False,,True,False,False,False
65788,Apollo 16,Breccia,Impact Melt,9.32,98.07,5,,Glassy,True,3,3,False,,True,False,False,False
65789,Apollo 16,Breccia,fragmental,12.24,96.855,5,,Cataclastic anorthosite (G),True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/65789.pdf,True,False,False,False
65795,Apollo 16,Breccia,Impact Melt,6.84,71.754,5,,Basaltic,True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/65795.pdf,True,False,False,False
65900,Apollo 16,Soil,Unsieved,233.2,99.33,5,,"Fines, Unsieved",False,0,0,False,,False,False,False,False
65901,Apollo 16,Soil,<1 mm,393.2,90.598,,,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/65901.pdf,False,False,False,False
65902,Apollo 16,Soil,1-2 mm,14.84,77.871,,,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
65903,Apollo 16,Soil,2-4mm,11.4,89.62,,,,True,10,10,False,,False,False,False,False
65904,Apollo 16,Soil,4-10mm,9.51,98.81,,,,True,5,5,False,,False,False,False,False
65905,Apollo 16,Breccia,Impact Melt,12.08,84.669,5,,Basaltic impact melt,False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/65905.pdf,True,False,False,False
65906,Apollo 16,Breccia,Impact Melt,6.584,95.216,5,,Basaltic impact melt (G),False,0,0,False,,True,False,False,False
65907,Apollo 16,Breccia,Fragmental,4.658,95.32,5,,Fragmental polymict breccia,False,0,0,False,,True,False,False,False
65908,Apollo 16,Breccia,Unclassified,2.162,96.3,5,,Glass,False,0,0,False,,True,False,False,False
65909,Apollo 16,Crustal,Anorthosite,2.024,86.36,5,,Cataclastic anorthosite,False,0,0,False,,True,False,False,False
65915,Apollo 16,Breccia,Impact Melt,2.06,91.796,5,,Glassy or fine-grained impact melt,False,0,0,False,,True,False,False,False
65916,Apollo 16,Crustal,Anorthosite,0.994,95.98,5,,Cataclastic anorthosite,False,0,0,False,,True,False,False,False
65920,Apollo 16,Residue,,12.06,94.38,,,,False,0,0,False,,False,False,False,False
65925,Apollo 16,Breccia,Regolith,3.82,83.534,5,,polymict,True,7,7,True,https://curator.jsc.nasa.gov/lunar/lsc/65925.pdf,True,False,False,False
65926,Apollo 16,Breccia,Regolith,3.03,75.05,5,,polymict,True,5,5,False,,True,False,False,False
65927,Apollo 16,Breccia,Regolith,0.72,100.0,5,,polymict,True,5,5,False,,False,False,False,False
66030,Apollo 16,Soil,Unsieved,50.49,95.37,6,STONE MOUNTAIN,"Fines, Unsieved",False,0,0,False,,False,False,False,False
66031,Apollo 16,Soil,<1 mm,75.6,76.716,,,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/66031.pdf,False,False,False,False
66032,Apollo 16,Soil,1-2 mm,2.99,100.0,,,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
66033,Apollo 16,Soil,2-4mm,2.16,52.92,,,,True,6,6,False,,False,False,False,False
66034,Apollo 16,Soil,4-10mm,3.36,97.05,,,,True,3,3,False,,False,False,False,False
66035,Apollo 16,Breccia,Regolith,211.4,95.83,6,STONE MOUNTAIN,polymict,True,54,54,True,https://curator.jsc.nasa.gov/lunar/lsc/66035.pdf,True,False,False,False
66036,Apollo 16,Breccia,Regolith,4.384,86.907,6,,polymict,True,9,9,False,,True,False,False,False
66037,Apollo 16,Breccia,Regolith,3.718,93.599,6,,Glassy,True,2,2,False,,True,False,False,False
66040,Apollo 16,Soil,Unsieved,166.5,93.315,6,STONE MOUNTAIN,"Fines, Unsieved",False,0,0,False,,False,False,False,False
66041,Apollo 16,Soil,<1 mm,357.4,74.629,,,,True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/66041.pdf,True,False,False,False
66042,Apollo 16,Soil,1-2 mm,19.5,84.364,,,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
66043,Apollo 16,Soil,2-4mm,15.5,84.097,,,,True,12,12,False,,True,False,False,False
66044,Apollo 16,Soil,4-10mm,11.3,97.239,,,,True,8,8,False,,False,False,False,False
66050,Apollo 16,Residue,,30.36,85.54,,,,False,0,0,False,,False,False,False,False
66055,Apollo 16,Breccia,fragmental,1306.0,88.155,6,,Polymict or dilithologic,True,76,76,True,https://curator.jsc.nasa.gov/lunar/lsc/66055.pdf,True,False,False,False
66070,Apollo 16,Residue,,8.06,88.83,,,,False,0,0,False,,False,False,False,False
66075,Apollo 16,Breccia,Fragmental,347.1,32.966,6,STONE MOUNTAIN,polymict,True,71,71,True,https://curator.jsc.nasa.gov/lunar/lsc/66075.pdf,True,False,True,False
66080,Apollo 16,Soil,Unsieved,106.1,97.79,6,STONE MOUNTAIN,"Fines, Unsieved",False,0,0,False,,False,False,False,False
66081,Apollo 16,Soil,<1 mm,177.3,89.5,,,,True,5,5,True,https://curator.jsc.nasa.gov/lunar/lsc/66081.pdf,True,False,False,False
66082,Apollo 16,Soil,1-2 mm,9.85,78.782,,,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
66083,Apollo 16,Soil,2-4mm,4.53,66.358,,,,True,9,9,False,,False,False,False,False
66084,Apollo 16,Soil,4-10mm,3.13,97.76,,,,True,4,4,False,,False,False,False,False
66085,Apollo 16,Breccia,Fragmental,3.66,98.33,6,,Fragmental polymict breccia,False,0,0,False,,False,False,False,False
66086,Apollo 16,Breccia,Fragmental,2.027,100.0,6,,Fragmental polymict breccia,False,0,0,False,,False,False,False,False
66090,Apollo 16,Residue,,9.47,62.72,,,,False,0,0,False,,False,False,False,False
66095,Apollo 16,Breccia,Impact Melt,1185.0,88.368,6,,Basaltic,True,114,114,True,https://curator.jsc.nasa.gov/lunar/lsc/66095.pdf,True,False,False,False
66575,Apollo 16,Unclassified,,0.0,0.0,,,,False,0,0,False,,False,False,False,False
67010,Apollo 16,Residue,,95.25,82.058,,,,False,0,0,False,,False,False,False,False
67011,Apollo 16,Residue,,168.5,90.898,,,,False,0,0,False,,False,False,False,False
67012,Apollo 16,Residue,,46.69,100.0,,,,False,0,0,False,,False,False,False,False
67013,Apollo 16,Residue,,63.59,100.0,,,,False,0,0,False,,False,False,False,False
67014,Apollo 16,Residue,,85.47,100.0,,,,False,0,0,False,,False,False,False,False
67015,Apollo 16,Breccia,Fragmental,1194.0,86.627,11,,polymict,True,123,123,True,https://curator.jsc.nasa.gov/lunar/lsc/67015.pdf,True,False,False,False
67016,Apollo 16,Breccia,Fragmental,4262.0,94.666,11,,polymict,True,70,70,True,https://curator.jsc.nasa.gov/lunar/lsc/67016.pdf,True,True,True,False
67020,Apollo 16,Residue,,357.6,71.13,,,,False,0,0,False,,False,False,False,False
67025,Apollo 16,Breccia,Impact Melt,16.06,92.061,11,,Basaltic,True,8,8,True,https://curator.jsc.nasa.gov/lunar/lsc/67025.pdf,True,False,False,False
67030,Apollo 16,Residue,,0.77,0.0,,,,False,0,0,False,,False,False,False,False
67031,Apollo 16,Residue,,52.73,94.601,,,,False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/67031.pdf,False,False,False,False
67032,Apollo 16,Residue,,13.3,100.0,,,,False,0,0,False,,False,False,False,False
67033,Apollo 16,Residue,,14.88,93.28,,,,False,0,0,False,,True,False,False,False
67034,Apollo 16,Residue,,14.55,100.0,,,,False,0,0,False,,False,False,False,False
67035,Apollo 16,Breccia,Fragmental,245.2,95.694,11,,polymict,True,15,15,True,https://curator.jsc.nasa.gov/lunar/lsc/67035.pdf,True,False,False,False
67050,Apollo 16,Residue,,18.54,95.25,,,,False,0,0,False,,False,False,False,False
67055,Apollo 16,Breccia,Fragmental,221.9,94.065,11,,"polymict, anorthositic",True,57,57,True,https://curator.jsc.nasa.gov/lunar/lsc/67055.pdf,True,False,False,False
67070,Apollo 16,Residue,,0.7,0.0,,,,False,0,0,False,,False,False,False,False
67075,Apollo 16,Breccia,fragmental,219.2,80.516,11,,Cataclastic anorthosite,True,37,37,True,https://curator.jsc.nasa.gov/lunar/lsc/67075.pdf,True,False,False,False
67090,Apollo 16,Residue,,3.86,64.25,,,,False,0,0,False,,False,False,False,False
67095,Apollo 16,Breccia,Impact Melt,339.8,90.325,11,,Basaltic,True,47,47,True,https://curator.jsc.nasa.gov/lunar/lsc/67095.pdf,True,False,False,False
67110,Apollo 16,Residue,,17.28,92.88,,,,False,0,0,False,,False,False,False,False
67115,Apollo 16,Breccia,Fragmental,240.0,91.824,11,,polymict,True,21,21,True,https://curator.jsc.nasa.gov/lunar/lsc/67115.pdf,True,False,False,False
67210,Apollo 16,Residue,,3.86,0.0,,,,False,0,0,False,,False,False,False,False
67215,Apollo 16,Breccia,Fragmental,276.2,96.653,11,,Fragmental (monomict granoblastic),True,29,29,True,https://curator.jsc.nasa.gov/lunar/lsc/67215.pdf,True,False,False,False
67230,Apollo 16,Residue,,2.41,0.0,,,,False,0,0,False,,False,False,False,False
67235,Apollo 16,Breccia,Impact Melt,937.2,99.287,11,,Poikilitic,True,8,8,True,https://curator.jsc.nasa.gov/lunar/lsc/67235.pdf,True,False,False,False
67410,Apollo 16,Residue,,58.72,95.64,,,,False,0,0,False,,False,False,False,False
67415,Apollo 16,Breccia,fragmental,174.9,89.646,11,,Cataclastic noritic anorthosite,True,12,12,True,https://curator.jsc.nasa.gov/lunar/lsc/67415.pdf,True,False,False,False
67430,Apollo 16,Residue,,23.26,91.1,,,,False,0,0,False,,False,False,False,False
67435,Apollo 16,Breccia,Fragmental,353.5,90.411,11,,"polymict, anorthositic",True,104,104,True,https://curator.jsc.nasa.gov/lunar/lsc/67435.pdf,True,False,False,False
67450,Apollo 16,Residue,,217.2,97.28,,,,False,0,0,False,,False,False,False,False
67455,Apollo 16,Breccia,Fragmental,942.2,91.412,11,,"polymict, friable",True,37,37,True,https://curator.jsc.nasa.gov/lunar/lsc/67455.pdf,True,False,True,False
67460,Apollo 16,Soil,Unsieved,123.7,94.947,11,NORTH RAY CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
67461,Apollo 16,Soil,<1 mm,222.0,89.572,,,,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/67461.pdf,True,False,False,False
67462,Apollo 16,Soil,1-2 mm,17.4,97.126,,,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
67463,Apollo 16,Soil,2-4 mm,6.24,95.994,,,"Fines, 2-4mm",False,0,0,False,,False,False,False,False
67464,Apollo 16,Soil,4-10mm,0.7,92.86,,,,True,5,5,False,,False,False,False,False
67475,Apollo 16,Breccia,Impact Melt,175.1,91.911,11,,"Glassy impact melt/breccia, clast rich",True,51,51,True,https://curator.jsc.nasa.gov/lunar/lsc/67475.pdf,True,False,False,False
67480,Apollo 16,Soil,Unsieved,87.05,85.87,11,NORTH RAY CRATER,"Fines, Unsieved",False,0,0,False,,True,False,False,False
67481,Apollo 16,Soil,<1 mm,132.7,84.107,,,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/67481.pdf,True,False,False,False
